field_unnamed:_0,field_person_description,min__yearly_income,customer_order,is_recyclable?,additional_features_in_market,field_promotion_name,store_kind,store_sales,store_cost,grocery_area,store_area,frozen_area,meat_area,cost,field_customer_city,customer_state,customer_lat,customer_lng,field_seller_city,seller_state,seller_lat,seller_lng,review_score,weights
mc_ID_11964,"Married Female with four children, education: high school degree working as manual",30K+,"Carbonated Beverages from Beverages department, Ordered Brand : Washington",recyclable,['Coffee Bar'],Save It (Sale),Small Grocery,7.28 Millions,2.8392 Millions,2069.04,2618.56,330.83,220.55,274.1566,SAO 	PAULO,SP,-23.50609758451153,-46.73241237719997,praia grande,Sp,-24.026786758814687,-46.49304889148245,5.0,"{'gross': 15.4081, 'net': 13.9545}"
mc_ID_11966,"Single Female with one child, education: bachelors degree working as professional",10000,"Snack Foods from Snack Foods department, Ordered Brand : Fort West",recyclable,['Coffee Bar'],,,4.5 Millions,1.665 Millions,1236.07,1973.46,442.92,295.89,val: 477.3944,icem,SP,-20.340523392415125,-49.19599185478212,sao paulo,$P,-23.746252526227707,measure: -46.677001782820696,measure: 5.0,"{'gross': 12.7335, 'net': 9.8263}"
mc_ID_11967,"MARRIED MALE W/ NO CHILDREN, EDUCATION: HIGH SCHOOL DEGREE WORKING AS SKILLED MANUAL",30K+,"Electrical from Household department, Ordered Brand : Denny",recyclable,"['Coffee Bar', 'Florist', 'Ready Food', 'Bar For Salad', 'Video Store']",,,$8.1 Millions,3.483 Millions,1871.16,2861.13,593.93,395.95,343.611,itAGuai,RJ,measure: -22.880126955803707,-43.81994367177612,ibitinge,sp,val: -21.7664768468313,-48.83154737836604,5.0,"{'gross': val: 17.8792, 'net': 14.972}"
mc_ID_11969,"Single Female with three children, education: high school degree working as manual",$30K+,"Seafood from Seafood department, Ordered Brand : Curlew",non recyclable,"['Coffee Bar', 'Bar For Salad', 'Video Store', 'Ready Food', 'Florist']",Two Day Sale,Gourmet,4.86 Millions,1.8468 Millions,1424.85,2200.69,465.54,310.3,663.5824,sao paulo,Sp,-23.429807053203387,-46.7211738556802,S4O Paulo,SP,-23.62358155176294,-46.61056007369148,5.0,"{'gross': 13.0387, 'net': 10.1315}"
mc_ID_11972,"Married Male with three children, education: bachelors degree working as management",50K+,"Meat from Deli department, Ordered Brand : Lake",recyclable,"['Ready Food', 'Bar For Salad', 'Florist', 'Coffee Bar', 'Video Store']",Shelf Emptiers,gourmet,1.42 Millions,0.5254 Millions,1424,2202.47,465.54,312.04,564.2647,RANCHARIA,SP,-22.228424054343822,measure: -50.90428896994729,sao paulo,SP,-23.57282057729816,-46.52329640383172,5.0,"{'gross': 24.7111, 'net': 21.8039}"
mc_ID_11973,"Single Female with one child, education: high school degree working as manual",30K+,"Meat from Deli department, Ordered Brand : Red Spade",non recyclable,,Full Free,Supermarket,11.28 Millions,4.512 Millions,1508,1887.7,227.8,151.9,272.2738,Cosmopolis,SP,-22.63040932101044,-47.20184824565054,sao paulo,SP,-23.576447493479133,-46.50490442200933,5.0,"{'gross': 14.972, 'net': 13.5184}"
mc_ID_11974,"SiNgLe fEmAlE WiTh fOuR ChIlDrEn, EdUcAtIoN: bAcHeLoRs dEgReE WoRkInG As mAnAgEmEnT",50K+,"Snack Foods from Snack Foods department, Ordered Brand : Fast",recyclable,"['Coffee Bar', 'Florist']",Super Duper Savers,,11.52 Millions,3.8016 Millions,2551.4,,389.54,259.66,458.9848,"m@ge
",RJ,val: -22.610756596789887,-43.15974082935956,petropolis,RJ,-22.549033360244323,-43.210094724044055,5.0,"{'gross': 28.0543, 'net': 26.4554}"
mc_ID_11975,"Single Female with four children, education: bachelors degree working as management",Income: 30K+,"Vegetables from Frozen Foods department, Ordered Brand : Big Time",recyclable,['Coffee Bar'],Two Day Sale,	SUPERMARKET,6.32 Millions,2.3384 Millions,,1974.72,440.92,292.99,477.3944,passo fundo,rs,-28.284206765499057,unknown,guarulhos,$P,-23.46530411469876,-46.51148732089968,5.0,"{'gross': 19.1874, 'net': 35.57 lbs}"
mc_ID_11976,"Married Female with two children, education: partial high school working as professional",150K+ annually,"Seafood from Seafood department, Ordered Brand : Kiwi",non recyclable,"['Ready Food', 'Bar For Salad']",Budget Bargains,Supermarket,7.14 Millions,3.4986 Millions,,,,568.75,346.1214,nova lima,MG,measure: -19.984916225972547,-43.94683283226102,CAMPINAS,SP,-22.895876357204664,-47.0791850342778,5.0,"{'gross': 17.2978, 'net': 12.9224}"
mc_ID_11977,"Marrie Female with four childern, education: partial college working as professional",30K or more,"Snack Foods from Snack Foods department, Ordered Brand : Fort West",non recyclable,"['Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",Save Price,,5.32Ms,2.2876 Millions,2055.29,3142.25,654.13,436.09,584.191,sao paulo,5P ,-23.506049208479613,-46.71737739541604,ibitiñga,SP,-21.7664768468313,measure: -48.83154737836604,4.0,"{'gross': -13.5329, 'net': 23.43 lbs}"
mc_ID_11980,"MARRIED FEMALE WITH THREE KIDS, EDUCATION: HIGH SCHOOL DEGREE WORKING AS MANUAL",30K+,"Vegetables from Produce department, Ordered Brand : High Top",recyclable,"['Ready Food', 'Bar For Salad', 'Florist', 'Coffee Bar']",Discount Frenzy,Deluxe,"2.28 ,000,000illions",0.7068 Millions,2055.29,3145.51,654.13,434.38,779.6884,montes claros,MG,-16.682043505353082,-43.8286815604386,SAO JOSE DO RIO PRETO,SP,-20.80243626346376,-49.39562406741489,5.0,"{'gross': data: 13.5184, 'net': val: 10.6112}"
mc_ID_11981,"Married Female with two children, education: partial high school working as skilled manual",10K+,"Fruit from Produce department, Ordered Brand : High Top",non recyclable,"['Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",,Deluxe,"4.98 ,000,000illions",1.7928 Millions,2054.5,3145.51,654.13,437.76,data: 382.0515,maçeio,AL,-9.613217239287312,-35.719633652535485,CURITIB4,PR,-25.464029318048183,amount: -49.30472794690424,2.0,"{'gross': 14.2161, 'net': -0.1}"
mc_ID_11983,"Single Male with one child, education: partial high school working as manual",10K+,"Bathroom Products from Health and Hygiene department, Ordered Brand : Steady",recyclable,['Coffee Bar'],Sale Sale Sale,,5.4 Millions,2.646 Millions,,1975.05,440.92,293.95,473.7334,rio de janeiro,rJ,val: -22.92711498029316,measure: -43.17362973258698,maringa, PR,-23.41000679702781,val: -51.88262571961486,2.0,"{'gross': 589.65 oz, 'net': 12.3555}"
mc_ID_11985,"Married Female with three children, education: high school degree working as manual",30K+,"Dairy from Dairy department, Ordered Brand : Booker",non recyclable,"['Video Store', 'Florist', 'Ready Food', 'Coffee Bar', 'Bar For Salad']",Price Slashers,Deluxe,€3.7M,1.9008 Millions,1734.5,2570.3,,335.38,282.9953,osasco, SP,amount: -23.48960523619365,-46.79252124522469,guarulhos,SP,-23.496488565250488,-46.54671310832206,5.0,"{'gross': 11.9921, 'net': -7.6314}"
mc_ID_11986,"Married Female with five children, education: bachelors degree working as professional, Married Female with five children",50K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",recyclable,"['Coffee Bar', 'Ready Food', 'Video Store', 'Bar For Salad', 'Florist']",,Deluxe,7.16 Millions,3.5084 Millions,1868.77,2858.47,593.93,394.24,val: 436.9665,Santa Maria,RS,-29.68699082041672,data: -53.81325546364473,sao paulu,SP,-23.615020791563268,-46.47934165652957,5.0,"{'gross': 27.0368, 'net': 24.1296}"
mc_ID_11987,"Single Male with one child, education: partial college working as clerical",€8K+,"Decongestants from Health and Hygiene department, Ordered Brand : Consolidated",recyclable,"['Ready Food', 'Bar For Salad']",Big Time Discounts,SUPERMARK3T,€3.7M,1.584 Millions,2448.37,3228.26,470.27,313.55,amount: 501.9754,Sao Paulo_, SP,measure: -23.513829506520867,-46.689392687344906,s@o paulo,SP,-23.577073040798663,-46.7199426382077,5.0,"{'gross': 13.3585, 'net': 8.9832}"
mc_ID_11988,"married female with three children, education: partial high school working as professional",70 Thousand,"Drinks from Beverages department, Ordered Brand : Excellent",non recyclable,"['Coffee Bar', 'Florist', 'Video Store', 'Bar For Salad', 'Ready Food']",Pick Your Savings,delux3,3.7 Millions,TBD,2038.11,2841.35,481.98,321.26,measure: 739.4174,sao paulo,SP,-23.55998249125743,-46.697973427289455,jacar3i,SP,-23.29818595956356,-45.974828011182304,2.0,"{'gross': measure: 13.4603, 'net': -10.5531}"
mc_ID_11989,"Single Female with two children, education: graduate degree working as professional",70K+,"Vegetables from Canned Foods department, Ordered Brand : Just Right",recyclable,"['Bar For Salad', 'Ready Food']",Money Savers,Supermarket,5.22 Millions,1.8792 Millions,2450.5,3236.36,470.27,311.8,290.0035,sao paulo,SP,-23.50729011019097,-46.75750702914189,tanabi,5P,-20.619786901756022,-49.64820320291271,3.0,"{'gross': 12.5881, 'net': 9.6664}"
mc_ID_11990,"Married Male with one child, education: partial high school working as skilled manual",10K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Super",non recyclable,"['Ready Food', 'Bar For Salad']",Price Destroyers,SupeRMARKeT,€8.6M,4.3731 Millions,,3687.88,853.22,569.32,304.7521,porto alegre,RS,missing,-51.097314656673774,ilicinea,MG,-20.944705621834668,-45.82709818233235,amount: 1.0,"{'gross': 9.7681, 'net': 8.3}"
mc_ID_11991,"Single Female with one child, education: partial high school working as skilled manual",10K+,"Carbonated Beverages from Beverages department, Ordered Brand : Token",non recyclable,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",Two Day Sale,,1.65 Millions,0.825 Millions,,3145.51,654.13,436.09,542.0895,Maua,SP,-23.66930462115525,-46.48159847045406,sao paulo,Sp,-23.537511255832708,-46.63705730743676,5.0,"{'gross': 14.5359, 'net': 11.6287}"
mc_ID_11992,"education: bachelors degree working as professional, Married Male with three children",110K+,"Vegetables from Frozen Foods department, Ordered Brand : Big Time",non recyclable,"['Florist', 'Coffee Bar', 'Ready Food', 'Bar For Salad']",Promo Big,Deluxe,5.4 Millions,2.7 Millions,2053.11,3145.51,,437.46,267.3576,bRaSIliA,DF,-15.748890877121491,-47.83784906908972,blumenau,Sc,data: -26.91141069525076,-49.11143612738765,5.0,"{'gross': 17.4431, 'net': 13.0823}"
mc_ID_11993,"married female with four children, education: high school degree working as manual",30K+,"Drinks from Beverages department, Ordered Brand : Fabulous",non recyclable,,Two Day Sale,MID-size,$5.68 Millions,2.3856 Millions,2085.67,3392.93,783.64,522.49,509.0882,pereiro,Ce,-6.050648037721723,-38.46417028725955,ibitinga,SP,data: -21.7664768468313,-48.83154737836604,5.0,"{'gross': 21.0771, 'net': 18.1699}"
mc_ID_11994,"Married Male with one child, education: bachelors degree working as professional",110K+,"Meat from Deli department, Ordered Brand : Red Spade",recyclable,,Super Duper Savers,Supermark3t,10.68Ms,4.806 Millions,2049.72,2809.8,457.36,304.91,527.7593,paulinia,SP,val: -22.77928239439665,-47.17683629156326,To Be Determined,$P,-22.08770092098372,data: -48.7476570587839,3.0,"{'gross': -23.2575, 'net': 20.3503}"
mc_ID_11995,"Single Male with two children, education: high school degree working as manual",$30K+,"Dairy from Dairy department, Ordered Brand : Carlson",non recyclable,,Sales Days,,3.42 Millions,1.4364 Millions,2052.27,2813.02,457.36,304.01,610.5502,"maceio
",AL,-9.639509171371904,-35.733717083168045,guariba,SP,-21.36235769739203,-48.232975701561735,1.0,"{'gross': 20.9317, 'net': 17.8792}"
mc_ID_11996,"Single  Female  with  No  children,  education:  partial  high  school  working  as  management",90K+,"Hot Beverages from Beverages department, Ordered Brand : BBB Best",non recyclable,"['Coffee Bar', 'Ready Food', 'Florist', 'Bar For Salad', 'Video Store']",Two for One,"Deluxe
",8.61 Millions,2.583 Millions,2038.11,2841.35,481.98,321.26,358.9349,sao paulo,SP,-23.621852242022022,-46.6036482835132,belo hor1zonte,Mg,-19.92468463835193,amount: -43.90432264946042,5.0,"{'gross': 24.8564, 'net': 21.9493}"
mc_ID_11997,"Married Male with five children, education: high school degree working as skilled manual",Income: 30K+,"Candy from Snacks department, Ordered Brand : Gulf Coast",recyclable,"['Bar For Salad', 'Ready Food']",Coupon Spectacular,Supermarket,5.88 Millions,2.94 Millions,2265.9,3685.19,855.22,568.75,data: 269.1881,PELOTAS,RS,-31.71769166472388,-52.34280772577763,itatiba,SP,-22.99567770323237,-46.857106243157794,5.0,"{'gross': 31.8337, 'net': -1.0}"
mc_ID_11999,"Married Male with three children, education: bachelor'ss degree working as professional",110K+,"Jams and Jellies from Baking Goods department, Ordered Brand : Landslide",recyclable,,Sale : Double Down,,2.43 Millions,0.8019 Millions,2049.72,2814.33,457.36,306.88,327.7641,joinville,sc,-26.270855620639093,-48.86166604614817,pedreira,Sp,-22.73824150585765,-46.8958585777586,Rating: 5.0,"{'gross': 9.2739, 'net': -4.9131}"
mc_ID_12000,"Single Female with two children, education: partial high school working as professional",$70K+,"Kitchen Products from Household department, Ordered Brand : Sunset",recyclable,"['Bar For Salad', 'Coffee Bar', 'Florist', 'Ready Food']",Save Price,Deluxe,3.8 Millions,1.178 Millions,2055.29,3145.51,656.13,436.09,584.191,itaquaquecetuba,SP,-23.424511528429004,measure: -46.35360547403141,sao p4ulo,Sp ,-23.555682314184303,-46.63309991286275,5.0,"{'gross': -25.2925, 'net': 22.24}"
mc_ID_12003,"Married Male with five children, education: high school degree working as manual",30K+,"Meat from Deli department, Ordered Brand : Cutting Edge",recyclable,"['Video Store', 'Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",Lottery Cash Registerion,Deluxe,€4.6M,1.638 Millions,1732.52,,503.07,337,500.9294,Cabrobo,Pa,-8.512087572996801,val: -39.30738516529125,IBiTINgA,SP,-21.7664768468313,-48.83154737836604,5.0,"{'gross': 18.1699, 'net': measure: 13.8091}"
mc_ID_12004,"Single Female with three children, education: bachelors degree working as management",50K+,"Canned Oysters from Canned Foods department, Ordered Brand : Blue Label",non recyclable,['Coffee Bar'],Dimes Off, Supermarket,6.63 Millions,2.7846 Millions,1236.07,1970.94,440.92,292.83,688.1634,campo grande,MS,-20.445312274887744,measure: -54.56891802541947,ibi7inga,SP,-21.7664768468313,data: -48.83154737836604,3.0,"{'gross': 26.4554, 'net': 23.5482}"
mc_ID_12007,"SiNgLe mAlE WiTh fOuR KiDs, EdUcAtIoN: hIgH ScHoOl dEgReE WoRkInG As sKiLlEd mAnUaL",30K+,"Bread from Baked Goods department, Ordered Brand : Fantastic",recyclable,"['Florist', 'Ready Food', 'Coffee Bar', 'Bar For Salad']",Super Duper Savers,Deluxe,2.91 Millions,0.9603 Millions,2055.29,3145.51,654.13,,475.93,sao pau1o,SP,-23.502028505135893,-46.60034967291817,s4o paulo,SP,-23.50126797890817,amount: -46.73964800083672,5.0,"{'gross': 14.2452, 'net': 12.7916}"
mc_ID_12008,"Married Female with two children, education: High School degree working as skilled manual",30K+,"Fruit from Produce department, Ordered Brand : Ebony",recyclable,"['Florist', 'Ready Food', 'Bar For Salad', 'Coffee Bar']",Price Winners,Deluxe,8.31 Millions,2.9916 Millions,2055.29,,654.13,436.47,measure: 494.9149,belo horizonte,MG,-19.913521316406,data: -43.95735564265109,sao jose do rio preto ,SP,-20.80243626346376,-49.39562406741489,5.0,"{'gross': -26.8915, 'net': 23.9843}"
mc_ID_12011,"Married Female with No kids, education: bachelors degree working as professional",€42K+,"Starchy Foods from Starchy Foods department, Ordered Brand : Shady Lake",recyclable,['Coffee Bar'],Fantastic Discounts,Small Grocery,5.62 Millions,2.248 Millions,,2618.55,332.83,222.03,628.0707,araraquare,Sp,-21.778926590339896,-48.15890478322473,CURITIBA, PR,-25.432110597005,-49.25976793963871,5.0,"{'gross': amount: 15.9895, 'net': 11.6287}"
mc_ID_12013,"Marrie Male with four children, education: high school degree working as skilled manual",50K+,"Vegetables from Produce department, Ordered Brand : High Top",non recyclable,"['Ready Food', 'Bar For Salad', 'Video Store', 'Florist', 'Coffee Bar']",Fantastic Discounts,"Gourmet
",7.36 Millions,2.4288 Millions,1424.85,2200.69,,310.3,718.9158,ponta grossa,PR,-25.084951512349253,-50.1719179396387,CUrItIba,PR_,-25.393345281980704,-49.35098627800838,5.0,"{'gross': val: 13.155, 'net': -8.7942}"
mc_ID_12014,"Single Male with one child, education: bachelors degree working as professional",50K+,"Drinks from Beverages department, Ordered Brand : Skinner",recyclable,"['Coffee Bar', 'Ready Food', 'Bar For Salad', 'Florist', 'Video Store']",Discount Frenzy,Deluxe,10.74Ms,3.759 Millions,1870.05,2861.13,593.93,395.95,326.352,_Sau Paulo,	SP,-23.599634741329545,-46.6603591434878,juiz de fora,MG,-21.76282506633389,-43.34295644532287,5.0,"{'gross': measure: 16.571, 'net': 12.1956}"
mc_ID_12015,"Married Male with three children, education: partial high school working as manual",10K+,"Dairy from Dairy department, Ordered Brand : Booker",recyclable,['Coffee Bar'],Double Your Savings,5upermarket,5.16 Millions,2.064 Millions,1236.07,1966.52,442.92,293.95,493.8689,adolfo,SP,-21.23411902916313,-49.64034643537138,campo limpo paulista,SP,-23.20706431353269,-46.760735214610754,measure: 5.0,"{'gross': 9.8118, 'net': 6.9046}"
mc_ID_12017,"Single Female with two children, education: partial college working as professional",50K+,"Canned Clams from Canned Foods department, Ordered Brand : Blue Label",recyclable,,Save Price,supermarket,5.07 Millions,2.3322 Millions,1508,,227.8,151.9,R$1791.20,nova iguacu,RJ,-22.745471034689952,-43.43557535292437,cl4udio_,MG,-20.43773362250285,-44.75914024487753,1.0,"{'gross': 24.275, 'net': 21.3678}"
